reportID	month	day	statefips	spend_accomodation_food	spend_arts_entertainment	spend_all	spend_general_merchandise	spend_grocery_food_store	spend_healthcare_social_assistance	spend_transportation_warehousing	spend_all_inchigh	spend_all_inclow	spend_all_incmiddle
8016	6	20	49	-0.324	-0.256	-0.0617	-0.0588	0.312	-0.022	-0.492	-0.0804	-0.127	-0.0442
8017	6	20	50	-0.359	-0.452	0.0507	-0.11	0.33	-0.23	-0.4	0.113	.	0.0663
8018	6	20	51	-0.369	-0.466	-0.073	-0.0533	0.121	-0.151	-0.515	-0.124	0.0536	-0.0563
8019	6	20	53	-0.457	-0.381	-0.0949	-0.161	0.141	-0.067	-0.57	-0.144	-0.0616	-0.0441
8020	6	20	54	-0.255	-0.583	0.039	0.251	0.158	-0.124	-0.426	-0.178	0.05	0.0327
8021	6	20	55	-0.428	-0.441	-0.0585	-0.0157	0.162	-0.168	-0.482	-0.0851	-0.105	-0.0464
8022	6	20	56	-0.313	0.121	-0.0584	-0.0728	0.127	-0.176	-0.49	-0.129	0.0421	-0.0604
8023	6	21	1	-0.211	-0.375	0.00824	0.0601	0.118	-0.136	-0.409	-0.0768	0.0927	-0.0386
8024	6	21	2	-0.287	-0.253	-0.121	0.0946	0.102	-0.35	-0.553	-0.152	.	-0.0382
8025	6	21	4	-0.38	-0.379	-0.0723	-0.0853	0.133	-0.0824	-0.483	-0.0892	-0.0931	-0.0561
8026	6	21	5	-0.2	-0.344	0.0902	0.256	0.206	0.0583	-0.513	-0.0455	0.0792	0.106
8027	6	21	6	-0.452	-0.56	-0.145	-0.182	0.178	-0.158	-0.564	-0.159	-0.119	-0.124
8028	6	21	8	-0.409	-0.335	-0.0892	-0.143	0.133	-0.166	-0.535	-0.107	-0.0415	-0.0871
8029	6	21	9	-0.473	-0.573	-0.126	-0.086	0.24	-0.278	-0.61	-0.129	-0.142	-0.118
8030	6	21	10	-0.43	-0.536	-0.0703	0.0952	0.181	-0.25	-0.488	-0.0773	0.138	-0.0767
8031	6	21	11	-0.621	-0.629	-0.336	-0.353	0.0385	-0.306	-0.752	-0.315	-0.429	-0.424
8032	6	21	12	-0.268	-0.501	-0.0355	0.0448	0.142	-0.113	-0.478	-0.0781	-0.0077	-0.0377
8033	6	21	13	-0.283	-0.389	-0.0212	0.00389	0.148	-0.112	-0.489	-0.0706	0.0568	-0.0294
8034	6	21	15	-0.247	-0.564	0.0999	0.171	0.346	0.13	-0.46	0.0459	0.383	0.177
8035	6	21	16	-0.222	-0.427	0.0297	0.0312	0.17	-0.0818	-0.405	-0.114	0.0408	0.0301
8036	6	21	17	-0.349	-0.478	-0.0354	0.0109	0.217	-0.167	-0.456	-0.103	0.0179	-0.0115
8037	6	21	18	-0.298	-0.652	-0.0114	-0.0839	0.163	-0.349	-0.447	0.0299	-0.014	-0.045
8038	6	21	19	-0.451	-0.383	-0.126	-0.133	-0.0499	-0.329	-0.521	-0.161	-0.106	-0.116
8039	6	21	20	-0.268	-0.486	-0.0123	0.199	0.139	-0.119	-0.512	0.0231	-0.0794	0.00103
8040	6	21	21	-0.21	-0.416	0.0567	0.13	0.153	-0.0638	-0.406	-0.0616	0.0773	0.0563
8041	6	21	22	-0.175	-0.428	-0.0000406	0.0928	0.111	0.00201	-0.394	0.00344	-0.0016	0.000609
8042	6	21	23	-0.228	-0.32	0.0643	0.349	0.126	-0.118	-0.376	-0.044	0.112	0.059
8043	6	21	24	-0.409	-0.491	-0.1	-0.0388	0.147	-0.151	-0.564	-0.146	0.0565	-0.0569
8044	6	21	25	-0.367	-0.473	-0.0544	0.0515	0.197	-0.235	-0.555	-0.0605	-0.0912	-0.0415
8045	6	21	26	-0.282	-0.388	0.00176	0.123	0.137	-0.188	-0.452	-0.0172	0.0426	-0.011
8046	6	21	27	-0.47	-0.387	-0.0563	-0.0797	0.193	-0.242	-0.504	-0.0756	-0.0524	-0.0442
8047	6	21	28	-0.233	-0.518	0.00868	0.121	0.127	-0.0704	-0.416	-0.111	0.0317	-0.0219
8048	6	21	29	-0.248	-0.532	0.0379	0.0698	0.29	-0.105	-0.416	-0.112	0.0683	0.0981
8049	6	21	30	-0.448	-0.309	-0.0941	0.0412	0.118	-0.494	-0.459	-0.266	-0.0601	-0.0994
8050	6	21	31	-0.315	-0.485	-0.048	-0.0142	0.11	-0.117	-0.49	-0.0785	-0.00338	-0.0416
8051	6	21	32	-0.339	-0.433	-0.0792	-0.0854	0.227	-0.136	-0.49	-0.0773	-0.0794	-0.0826
8052	6	21	33	-0.372	-0.575	-0.0564	0.0252	0.101	-0.301	-0.489	-0.0898	0.0945	-0.0324
8053	6	21	34	-0.316	-0.337	0.00292	-0.00118	0.253	-0.112	-0.487	-0.0291	0.059	0.051
8054	6	21	35	-0.549	-0.616	-0.136	-0.0898	0.185	-0.138	-0.578	-0.109	-0.171	-0.148
8055	6	21	36	-0.365	-0.48	-0.0365	-0.0826	0.217	-0.201	-0.475	-0.0815	0.00304	0.00809
8056	6	21	37	-0.376	-0.485	-0.0744	-0.0484	0.116	-0.134	-0.5	-0.107	-0.0384	-0.0742
8057	6	21	38	-0.167	-0.511	0.0255	0.0641	0.194	-0.176	-0.374	-0.0205	0.0608	0.0475
8058	6	21	39	-0.376	-0.576	-0.0695	0.0626	0.161	-0.225	-0.481	-0.112	-0.0446	-0.0799
8059	6	21	40	-0.185	-0.397	0.00461	0.1	0.11	0.0157	-0.361	-0.022	0.0261	0.0135
8060	6	21	41	-0.463	-0.461	-0.116	-0.104	0.129	-0.243	-0.484	-0.138	-0.112	-0.106
8061	6	21	42	-0.297	-0.415	0.00469	0.0863	0.233	-0.115	-0.446	-0.0617	0.147	0.00975
8062	6	21	44	-0.462	0.00459	-0.065	-0.101	0.105	-0.298	-0.588	-0.0262	-0.137	-0.0883
8063	6	21	45	-0.252	-0.444	0.00144	0.0674	0.167	-0.0359	-0.442	-0.0297	0.0293	-0.0018
8064	6	21	46	-0.42	-0.391	-0.125	-0.0276	0.0896	-0.151	-0.519	-0.0983	-0.291	-0.0978
8065	6	21	47	-0.129	-0.376	0.0496	0.232	0.119	0.0207	-0.424	-0.0824	0.108	0.0187
8066	6	21	48	-0.309	-0.444	-0.0805	-0.0792	0.0798	-0.0858	-0.5	-0.0963	0.00287	-0.1
8067	6	21	49	-0.316	-0.339	-0.0693	-0.0595	0.316	-0.0969	-0.484	-0.0733	-0.113	-0.062
8068	6	21	50	-0.349	-0.518	0.0441	-0.114	0.346	-0.252	-0.411	0.0762	.	0.0648
8069	6	21	51	-0.367	-0.478	-0.0711	-0.0466	0.122	-0.165	-0.512	-0.122	0.0623	-0.0564
8070	6	21	53	-0.435	-0.427	-0.0927	-0.142	0.143	-0.108	-0.504	-0.137	-0.0775	-0.0531
8071	6	21	54	-0.242	-0.533	0.0404	0.28	0.154	-0.212	-0.41	-0.138	0.0498	0.0311
8072	6	21	55	-0.422	-0.394	-0.0557	-0.0165	0.157	-0.231	-0.47	-0.0848	-0.102	-0.0416
8073	6	21	56	-0.305	-0.431	-0.0632	-0.0726	0.136	-0.195	-0.481	-0.12	0.0353	-0.0701
8074	6	22	1	-0.215	-0.455	0.000207	0.0398	0.121	-0.202	-0.4	-0.0927	0.0763	-0.0354
8075	6	22	2	-0.318	-0.219	-0.136	0.0111	0.0529	-0.333	-0.633	-0.169	.	-0.0501
8076	6	22	4	-0.384	-0.61	-0.0916	-0.108	0.122	-0.0752	-0.483	-0.127	-0.0955	-0.0703
8077	6	22	5	-0.209	-0.41	0.0778	0.272	0.199	0.00749	-0.527	-0.056	0.0569	0.0976
8078	6	22	6	-0.448	-0.518	-0.152	-0.196	0.158	-0.145	-0.568	-0.167	-0.141	-0.127
8079	6	22	8	-0.412	-0.356	-0.0881	-0.146	0.143	-0.153	-0.541	-0.11	-0.045	-0.0789
8080	6	22	9	-0.473	-0.536	-0.129	-0.0998	0.215	-0.317	-0.608	-0.138	-0.142	-0.112
8081	6	22	10	-0.426	-0.609	-0.0837	0.0862	0.136	-0.137	-0.502	-0.108	0.0545	-0.0802
8082	6	22	12	-0.263	-0.542	-0.0394	0.0444	0.142	-0.1	-0.48	-0.0857	-0.00868	-0.0421
8083	6	22	13	-0.277	-0.412	-0.0295	-0.00305	0.135	-0.143	-0.508	-0.0806	0.0545	-0.0408
8084	6	22	15	-0.275	-0.524	0.0897	0.142	0.322	0.149	-0.471	0.043	0.391	0.156
8085	6	22	16	-0.213	-0.423	0.0277	0.0598	0.18	-0.0745	-0.408	0.525	0.0458	0.0254
8086	6	22	17	-0.357	-0.499	-0.0506	-0.00219	0.199	-0.222	-0.473	-0.12	-0.000842	-0.0237
8087	6	22	18	-0.301	-0.65	-0.0184	-0.0912	0.132	-0.34	-0.453	-0.00908	-0.0131	-0.0493
8088	6	22	19	-0.478	-0.403	-0.143	-0.138	-0.0598	-0.597	-0.553	-0.17	-0.104	-0.138
8089	6	22	20	-0.256	-0.635	-0.0269	0.194	0.142	-0.137	-0.58	0.0174	-0.0984	-0.0139
8090	6	22	21	-0.213	-0.427	0.054	0.126	0.152	-0.148	-0.403	-0.0842	0.0802	0.0455
8091	6	22	22	-0.177	-0.404	-0.0107	0.103	0.102	-0.0905	-0.42	-0.04	0.0035	-0.00134
8092	6	22	23	-0.206	-0.366	0.0509	0.348	0.117	-0.157	-0.392	-0.0445	0.117	0.038
8093	6	22	24	-0.396	-0.514	-0.11	-0.0556	0.139	-0.249	-0.581	-0.159	0.053	-0.0653
8094	6	22	25	-0.352	-0.532	-0.0472	0.059	0.206	-0.119	-0.517	-0.0488	-0.0177	-0.0452
8095	6	22	26	-0.281	-0.385	0.00908	0.143	0.151	-0.0779	-0.465	-0.0101	0.0506	-0.00514
8096	6	22	27	-0.471	-0.411	-0.0551	-0.0758	0.197	-0.247	-0.517	-0.0724	-0.0266	-0.0454
8097	6	22	28	-0.228	-0.63	-0.00865	0.0947	0.12	-0.133	-0.414	-0.138	0.0185	-0.0203
8098	6	22	29	-0.266	-0.586	0.0427	0.0601	0.281	-0.0623	-0.404	-0.0457	0.0579	0.0903
8099	6	22	30	-0.43	-0.455	-0.0951	0.0298	0.126	-0.223	-0.488	-0.221	-0.0554	-0.109
8100	6	22	31	-0.312	-0.53	-0.0558	-0.0208	0.113	-0.143	-0.506	-0.0916	0.00207	-0.0482
8101	6	22	32	-0.358	-0.568	-0.0872	-0.0972	0.214	-0.152	-0.469	-0.0706	-0.099	-0.0951
8102	6	22	33	-0.365	-0.511	-0.06	0.0156	0.103	-0.215	-0.483	-0.0953	-0.0338	-0.0311
8103	6	22	34	-0.315	-0.331	-0.00399	-0.00267	0.242	-0.176	-0.493	-0.0384	0.0451	0.0454
8104	6	22	35	-0.552	-0.599	-0.141	-0.0728	0.183	-0.275	-0.577	-0.082	-0.186	-0.15
8105	6	22	36	-0.361	-0.489	-0.0377	-0.0551	0.205	-0.16	-0.482	-0.0792	-0.00973	0.00314
8106	6	22	37	-0.364	-0.507	-0.0839	-0.0644	0.107	-0.183	-0.478	-0.111	-0.051	-0.0853
8107	6	22	38	-0.164	-0.511	0.0265	0.0693	0.205	-0.191	-0.375	-0.0168	0.0471	0.0506
8108	6	22	39	-0.38	-0.626	-0.0785	0.0552	0.154	-0.321	-0.489	-0.149	-0.0567	-0.0834
8109	6	22	40	-0.175	-0.424	0.00294	0.13	0.113	-0.0193	-0.358	-0.0155	0.0184	0.0116
8110	6	22	41	-0.448	-0.474	-0.123	-0.1	0.125	-0.31	-0.522	-0.149	-0.117	-0.111
8111	6	22	42	-0.301	-0.405	-0.0025	0.0774	0.208	-0.125	-0.45	-0.0812	0.145	0.0036
8112	6	22	44	-0.523	-0.353	-0.109	-0.0507	0.0987	-0.373	-0.626	-0.053	-0.104	-0.161
8113	6	22	45	-0.249	-0.449	-0.00571	0.0602	0.157	-0.227	-0.443	-0.0393	0.0133	-0.00705
8114	6	22	46	-0.418	-0.417	-0.133	-0.0344	0.0848	-0.225	-0.491	-0.134	-0.242	-0.106
8115	6	22	47	-0.129	-0.384	0.0526	0.235	0.135	0.0276	-0.422	-0.0792	0.115	0.0181
8116	6	22	48	-0.319	-0.528	-0.0898	-0.0856	0.0692	-0.121	-0.49	-0.102	-0.0104	-0.112
8117	6	22	49	-0.316	-0.332	-0.0666	-0.0613	0.324	-0.128	-0.482	-0.0682	-0.124	-0.059
8118	6	22	50	-0.368	-0.541	0.0244	-0.148	0.348	-0.22	-0.398	0.0646	.	0.0466
8119	6	22	51	-0.358	-0.56	-0.0821	-0.0655	0.107	-0.189	-0.507	-0.141	0.0614	-0.0635
8120	6	22	53	-0.426	-0.442	-0.1	-0.165	0.139	-0.0634	-0.464	-0.14	-0.0995	-0.0645
8121	6	22	54	-0.234	-0.541	0.0388	0.257	0.156	-0.536	-0.413	-0.206	0.0438	0.0279
8122	6	22	55	-0.418	-0.452	-0.0688	-0.0322	0.145	-0.278	-0.487	-0.1	-0.12	-0.0547
8123	6	22	56	-0.291	-0.372	-0.0658	-0.11	0.11	-0.519	-0.491	-0.108	0.000452	-0.071
8124	6	23	1	-0.222	-0.508	-0.019	0.0203	0.107	0.0069	-0.399	-0.101	0.0661	-0.06
8125	6	23	2	-0.29	-0.0685	-0.144	-0.0131	0.0207	-0.682	-0.594	-0.193	.	-0.0228
8126	6	23	4	-0.38	-0.652	-0.11	-0.146	0.1	-0.146	-0.484	-0.147	-0.0995	-0.0928
8127	6	23	5	-0.206	-0.423	0.0714	0.269	0.201	-0.00784	-0.521	-0.0391	0.0568	0.0881
8128	6	23	6	-0.449	-0.663	-0.171	-0.206	0.14	-0.0702	-0.569	-0.189	-0.149	-0.145
8129	6	23	8	-0.405	-0.462	-0.102	-0.161	0.125	-0.164	-0.534	-0.127	-0.0581	-0.0907
8130	6	23	9	-0.472	-0.548	-0.129	-0.116	0.213	0.00339	-0.63	-0.139	-0.12	-0.11
8131	6	23	10	-0.424	-0.503	-0.113	0.00761	0.128	-0.287	-0.478	-0.185	-0.0193	-0.0893
8132	6	23	12	-0.255	-0.603	-0.0549	0.0244	0.123	-0.15	-0.476	-0.111	-0.021	-0.0562
8133	6	23	13	-0.273	-0.436	-0.0426	-0.0287	0.123	-0.0908	-0.48	-0.0984	0.0485	-0.0524
8134	6	23	15	-0.259	-0.446	0.0729	0.115	0.297	0.0294	-0.45	0.0381	0.421	0.119
8135	6	23	16	-0.201	-0.343	0.0197	0.0243	0.187	-0.0868	-0.385	0.536	0.0502	0.0117
8136	6	23	17	-0.342	-0.555	-0.0656	0.00908	0.173	-0.314	-0.487	-0.138	-0.0132	-0.0377
8137	6	23	18	-0.294	-0.723	-0.0307	-0.09	0.114	-0.364	-0.412	-0.0274	-0.0104	-0.0681
8138	6	23	19	-0.482	-0.443	-0.139	-0.139	-0.0847	0.311	-0.526	-0.159	-0.0968	-0.145
8139	6	23	20	-0.261	-0.703	-0.0425	0.159	0.13	-0.298	-0.58	-0.00631	-0.0975	-0.0383
8140	6	23	21	-0.196	-0.452	0.0514	0.123	0.141	-0.263	-0.409	-0.0857	0.0818	0.0406
8141	6	23	22	-0.175	-0.439	-0.0257	0.0855	0.0824	-0.118	-0.419	-0.0864	-0.000784	-0.0212
8142	6	23	23	-0.201	-0.394	0.0578	0.343	0.125	-0.328	-0.401	-0.0103	0.13	0.0417
8143	6	23	24	-0.397	-0.856	-0.129	-0.0637	0.118	-0.00444	-0.585	-0.18	0.0576	-0.0906
8144	6	23	25	-0.341	-0.427	-0.0466	0.108	0.189	0.263	-0.612	-0.0396	0.0409	-0.0672
8145	6	23	26	-0.275	-0.408	-0.00126	0.106	0.147	-0.116	-0.47	-0.0158	0.0433	-0.0183
8146	6	23	27	-0.461	-0.377	-0.0568	-0.0946	0.175	-0.177	-0.499	-0.0765	-0.0239	-0.0451
8147	6	23	28	-0.242	-0.684	-0.0386	0.076	0.115	-0.203	-0.431	-0.226	-0.00413	-0.0415
8148	6	23	29	-0.276	-0.666	0.0178	0.0289	0.258	-0.0385	-0.424	-0.0685	0.0288	0.0655
8149	6	23	30	-0.412	-0.512	-0.103	-0.0142	0.128	0.187	-0.481	-0.464	-0.0681	-0.11
8150	6	23	31	-0.32	-0.539	-0.0773	-0.0262	0.092	-0.074	-0.503	-0.109	-0.0232	-0.0712
8151	6	23	32	-0.323	-0.63	-0.116	-0.0992	0.214	-0.103	-0.428	-0.103	-0.0944	-0.139
8152	6	23	33	-0.361	-0.466	-0.064	0.0104	0.1	-0.354	-0.487	-0.112	-0.0973	-0.0236
8153	6	23	34	-0.33	-0.334	-0.0219	-0.00997	0.23	0.0192	-0.525	-0.0559	0.0335	0.0269
8154	6	23	35	-0.571	-0.587	-0.147	-0.143	0.177	0.0156	-0.606	-0.0569	-0.185	-0.165
8155	6	23	36	-0.349	-0.578	-0.0518	-0.0545	0.179	-0.0638	-0.492	-0.0909	-0.0337	-0.0127
8156	6	23	37	-0.375	-0.544	-0.0921	-0.0808	0.101	-0.169	-0.444	-0.109	-0.0763	-0.0933
8157	6	23	38	-0.142	-0.504	0.0252	0.0599	0.197	-0.236	-0.374	-0.0203	0.0461	0.0503
8158	6	23	39	-0.389	-0.652	-0.0964	0.0636	0.122	-0.154	-0.538	-0.145	-0.0829	-0.107
8159	6	23	40	-0.167	-0.484	-0.000407	0.129	0.102	0.116	-0.373	-0.0109	0.0226	-0.000174
8160	6	23	41	-0.44	-0.593	-0.125	-0.123	0.123	-0.402	-0.487	-0.146	-0.0726	-0.128
8161	6	23	42	-0.312	-0.448	-0.0185	0.0584	0.183	0.0373	-0.436	-0.0978	0.134	-0.00686
8162	6	23	44	-0.518	-0.613	-0.134	-0.0414	0.089	-0.397	-0.476	-0.00334	-0.186	-0.185
8163	6	23	45	-0.245	-0.533	-0.0221	0.0516	0.136	-0.215	-0.434	-0.0563	-0.00981	-0.0208
8164	6	23	46	-0.413	-0.582	-0.137	-0.0758	0.062	-0.345	-0.443	-0.13	-0.211	-0.12
8165	6	23	47	-0.127	-0.419	0.0409	0.22	0.125	-0.0472	-0.42	-0.0978	0.107	0.00398
8166	6	23	48	-0.322	-0.542	-0.106	-0.122	0.0491	-0.0977	-0.48	-0.121	-0.0271	-0.126
8167	6	23	49	-0.316	-0.351	-0.0742	-0.0903	0.316	-0.174	-0.455	-0.068	-0.146	-0.0672
8168	6	23	50	-0.365	-0.589	0.0157	-0.143	0.346	-0.311	-0.442	0.055	.	0.0354
8169	6	23	51	-0.367	-0.578	-0.0883	-0.0911	0.0993	-0.175	-0.492	-0.146	0.0458	-0.0677
8170	6	23	53	-0.419	-0.754	-0.109	-0.197	0.144	0.0976	-0.438	-0.155	-0.143	-0.0795
8171	6	23	54	-0.225	-0.592	0.0265	0.258	0.151	-0.482	-0.437	-0.266	0.0298	0.0243
8172	6	23	55	-0.422	-0.516	-0.0772	-0.041	0.124	-0.566	-0.471	-0.107	-0.129	-0.0637
8173	6	23	56	-0.29	-0.227	-0.0675	-0.171	0.109	-0.413	-0.47	-0.0898	0.0235	-0.0801
8174	6	24	1	-0.244	-0.528	-0.0382	0.0107	0.0779	-0.212	-0.423	-0.0972	0.0462	-0.0919
8175	6	24	2	-0.282	-0.371	-0.143	-0.0438	0.0225	-0.72	-0.516	-0.186	.	-0.0249
8176	6	24	4	-0.389	-0.553	-0.114	-0.156	0.0829	-0.204	-0.477	-0.132	-0.122	-0.104
8177	6	24	5	-0.202	-0.402	0.0611	0.222	0.172	0.0378	-0.512	-0.0285	0.0433	0.0778
8178	6	24	6	-0.457	-0.744	-0.187	-0.218	0.132	-0.0795	-0.578	-0.202	-0.161	-0.167
8179	6	24	8	-0.414	-0.488	-0.113	-0.163	0.116	-0.168	-0.537	-0.13	-0.0746	-0.11
8180	6	24	9	-0.486	-0.59	-0.146	-0.13	0.184	-0.146	-0.628	-0.156	-0.171	-0.124
8181	6	24	10	-0.427	-0.539	-0.168	-0.0242	0.0874	-0.057	-0.502	-0.213	-0.0354	-0.156
8182	6	24	12	-0.268	-0.597	-0.072	0.00152	0.105	-0.176	-0.472	-0.128	-0.0339	-0.0753
8183	6	24	13	-0.278	-0.414	-0.0531	-0.0445	0.118	-0.135	-0.493	-0.118	0.0358	-0.0582
8184	6	24	15	-0.314	-0.557	0.0178	0.0756	0.229	-0.109	-0.471	-0.0352	0.351	0.0883
8185	6	24	16	-0.208	-0.399	0.00792	0.0376	0.151	-0.0936	-0.381	0.293	0.0283	-0.00103
8186	6	24	17	-0.369	-0.49	-0.0949	-0.0215	0.118	-0.262	-0.493	-0.173	-0.0153	-0.0695
8187	6	24	18	-0.296	-0.704	-0.0361	-0.109	0.0701	-0.58	-0.445	-0.0162	-0.0249	-0.0791
8188	6	24	19	-0.488	-0.609	-0.143	-0.129	-0.102	0.189	-0.514	-0.16	-0.102	-0.146
8189	6	24	20	-0.288	-0.518	-0.0466	0.154	0.0971	-0.44	-0.514	-0.00387	-0.109	-0.0442
8190	6	24	21	-0.192	-0.431	0.0388	0.118	0.118	-0.231	-0.411	-0.0831	0.0632	0.03
8191	6	24	22	-0.211	-0.382	-0.0457	0.0475	0.0654	-0.0734	-0.439	-0.0866	-0.00905	-0.0567
8192	6	24	23	-0.233	-0.372	0.0426	0.3	0.0833	-0.298	-0.413	0.0322	0.104	0.0251
8193	6	24	24	-0.409	-0.771	-0.151	-0.0871	0.1	-0.263	-0.582	-0.2	0.0511	-0.118
8194	6	24	25	-0.355	-0.409	-0.0542	0.132	0.16	0.106	-0.607	-0.0456	-0.214	-0.0686
8195	6	24	26	-0.269	-0.352	-0.0064	0.106	0.119	-0.0331	-0.461	-0.0212	0.0409	-0.0249
8196	6	24	27	-0.46	-0.378	-0.0599	-0.103	0.157	-0.213	-0.504	-0.0826	-0.0307	-0.0441
8197	6	24	28	-0.284	-0.602	-0.0628	0.0497	0.0814	-0.0875	-0.472	-0.232	-0.0252	-0.0848
8198	6	24	29	-0.301	-0.591	-0.0114	0.0217	0.206	-0.241	-0.438	-0.0916	-0.00481	0.0436
8199	6	24	30	-0.374	-0.557	-0.0908	-0.0245	0.111	-0.235	-0.442	-0.258	-0.0744	-0.0835
8200	6	24	31	-0.325	-0.492	-0.0785	-0.0365	0.0743	-0.0887	-0.497	-0.108	-0.0411	-0.0711
8201	6	24	32	-0.326	-0.583	-0.123	-0.0802	0.19	-0.157	-0.422	-0.129	-0.107	-0.133
8202	6	24	33	-0.403	-0.437	-0.0607	-0.0319	0.0718	-0.359	-0.495	-0.106	-0.0884	-0.0198
8203	6	24	34	-0.345	-0.381	-0.0314	-0.0217	0.204	-0.0355	-0.516	-0.0625	0.0276	0.0116
8204	6	24	35	-0.565	-0.658	-0.16	-0.167	0.132	-0.163	-0.66	-0.0566	-0.202	-0.173
8205	6	24	36	-0.35	-0.618	-0.0683	-0.0657	0.149	0.0109	-0.493	-0.0967	-0.0534	-0.0395
8206	6	24	37	-0.373	-0.563	-0.108	-0.102	0.0813	-0.23	-0.481	-0.127	-0.0944	-0.109
8207	6	24	38	-0.146	-0.438	0.0183	0.0395	0.182	-0.287	-0.372	-0.0271	0.0367	0.0428
8208	6	24	39	-0.386	-0.598	-0.12	0.0239	0.0793	-0.255	-0.542	-0.194	-0.111	-0.126
8209	6	24	40	-0.167	-0.502	-0.0152	0.123	0.0585	0.15	-0.381	-0.0231	0.0182	-0.0164
8210	6	24	41	-0.466	-0.621	-0.153	-0.17	0.119	-0.491	-0.507	-0.151	-0.103	-0.167
8211	6	24	42	-0.332	-0.559	-0.0407	0.034	0.15	-0.0721	-0.441	-0.128	0.115	-0.0221
8212	6	24	44	-0.474	-0.641	-0.134	-0.0316	0.04	-0.42	-0.485	-0.0719	-0.159	-0.142
8213	6	24	45	-0.265	-0.528	-0.0394	0.0404	0.117	-0.306	-0.452	-0.066	-0.0418	-0.0328
8214	6	24	46	-0.432	-0.611	-0.158	-0.0493	0.0329	-0.412	-0.498	-0.143	-0.27	-0.137
8215	6	24	47	-0.129	-0.422	0.0291	0.195	0.119	-0.105	-0.418	-0.115	0.0947	-0.00516
8216	6	24	48	-0.323	-0.56	-0.12	-0.14	0.047	-0.114	-0.497	-0.135	-0.0398	-0.138
8217	6	24	49	-0.323	-0.43	-0.0818	-0.105	0.287	-0.255	-0.452	-0.0894	-0.148	-0.0681
8218	6	24	50	-0.357	-0.555	0.000186	-0.143	0.321	-0.36	-0.434	0.0175	.	0.0226
8219	6	24	51	-0.367	-0.501	-0.0893	-0.0985	0.0934	-0.145	-0.482	-0.148	0.0395	-0.0679
8220	6	24	53	-0.412	-0.71	-0.119	-0.203	0.137	0.0418	-0.453	-0.156	-0.117	-0.097
8221	6	24	54	-0.255	-0.609	0.0165	0.266	0.136	-0.372	-0.439	-0.239	0.0267	0.00868
8222	6	24	55	-0.435	-0.471	-0.0902	-0.0652	0.096	-0.628	-0.486	-0.125	-0.111	-0.0764
8223	6	24	56	-0.28	-0.171	-0.0708	-0.168	0.0963	-0.481	-0.453	-0.0558	-0.00893	-0.0911
8224	6	25	1	-0.27	-0.55	-0.07	-0.00614	0.0228	-0.424	-0.469	-0.141	-0.00259	-0.111
8225	6	25	2	-0.314	-0.429	-0.131	-0.0809	0.0315	-0.502	-0.391	-0.157	.	-0.0121
8226	6	25	4	-0.41	-0.546	-0.128	-0.136	0.0853	-0.268	-0.566	-0.134	-0.154	-0.116
8227	6	25	5	-0.215	-0.405	0.0354	0.189	0.119	-0.0299	-0.529	-0.0385	0.0124	0.0548
8228	6	25	6	-0.465	-0.664	-0.189	-0.212	0.127	-0.203	-0.619	-0.2	-0.17	-0.174
8229	6	25	8	-0.42	-0.504	-0.124	-0.158	0.105	-0.169	-0.548	-0.136	-0.0881	-0.125
8230	6	25	9	-0.481	-0.611	-0.166	-0.169	0.139	-0.311	-0.604	-0.174	-0.173	-0.157
8231	6	25	10	-0.38	-0.581	-0.187	-0.0479	0.0608	-0.228	-0.536	-0.208	-0.0531	-0.181
8232	6	25	12	-0.279	-0.597	-0.0866	-0.0236	0.0849	-0.299	-0.491	-0.141	-0.0466	-0.0905
8233	6	25	13	-0.286	-0.438	-0.0718	-0.0604	0.103	-0.294	-0.509	-0.135	0.0089	-0.0735
8234	6	25	15	-0.356	-0.71	-0.0358	0.0148	0.148	0.0916	-0.512	-0.101	0.324	0.0501
8235	6	25	16	-0.244	-0.509	-0.0278	0.0153	0.0839	-0.122	-0.406	-0.0364	-0.0154	-0.0359
8236	6	25	17	-0.403	-0.528	-0.131	-0.0706	0.0696	-0.519	-0.491	-0.217	-0.0501	-0.101
8237	6	25	18	-0.326	-0.703	-0.0588	-0.126	0.0312	-0.534	-0.533	-0.0619	-0.0567	-0.0942
8238	6	25	19	-0.473	-0.642	-0.154	-0.125	-0.119	0.116	-0.499	-0.182	-0.157	-0.143
8239	6	25	20	-0.293	-0.455	-0.0843	0.0838	0.0709	-0.379	-0.541	-0.0555	-0.17	-0.0696
8240	6	25	21	-0.221	-0.411	0.0134	0.0977	0.108	-0.194	-0.417	-0.0616	0.0243	0.0109
8241	6	25	22	-0.244	-0.518	-0.066	0.0208	0.0584	0.0638	-0.446	-0.118	-0.0133	-0.0819
8242	6	25	23	-0.254	-0.378	0.017	0.254	0.0445	-0.0831	-0.436	-0.0207	0.0758	-0.000575
8243	6	25	24	-0.437	-0.641	-0.171	-0.119	0.0666	-0.497	-0.607	-0.215	0.0239	-0.146
8244	6	25	25	-0.378	-0.421	-0.0749	0.0855	0.126	0.114	-0.582	-0.0755	-0.214	-0.0671
8245	6	25	26	-0.261	-0.413	-0.00982	0.116	0.0981	-0.298	-0.444	-0.0427	0.0315	-0.0195
8246	6	25	27	-0.453	-0.405	-0.0699	-0.103	0.148	-0.297	-0.523	-0.0921	-0.0543	-0.0542
